age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,services,single,secondary,no,0,no,no,cellular,8,jul,116,2,-1,0,unknown,no
58,technician,married,secondary,no,0,yes,no,cellular,5,feb,1823,1,205,1,failure,no
43,blue-collar,married,secondary,no,699,yes,yes,cellular,20,nov,1258,2,122,2,other,yes
44,technician,married,secondary,no,106,yes,no,cellular,16,jul,164,6,-1,0,unknown,no
37,blue-collar,married,secondary,no,1059,yes,no,cellular,11,jul,94,2,-1,0,unknown,no
41,blue-collar,single,secondary,yes,-386,no,yes,cellular,20,nov,477,1,-1,0,unknown,yes
34,services,married,secondary,no,-85,yes,no,cellular,8,may,129,4,-1,0,unknown,no
33,services,married,secondary,no,1785,yes,no,unknown,30,may,287,12,-1,0,unknown,no
52,blue-collar,married,primary,no,230,yes,no,cellular,6,may,198,2,170,2,failure,no
29,technician,married,tertiary,no,676,no,no,cellular,9,mar,93,2,224,4,failure,no
25,technician,single,secondary,no,1231,yes,no,cellular,27,feb,412,5,-1,0,unknown,yes
32,technician,married,secondary,no,186,no,no,unknown,7,may,418,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,3224,yes,no,unknown,30,may,306,1,-1,0,unknown,no
30,student,single,secondary,no,25,no,no,telephone,30,apr,44,1,-1,0,unknown,no
31,technician,married,secondary,no,0,yes,no,cellular,17,nov,326,2,-1,0,unknown,no
34,technician,single,tertiary,no,9851,yes,no,cellular,20,nov,128,5,-1,0,unknown,no
57,admin.,married,secondary,no,-967,yes,no,telephone,15,may,8,7,-1,0,unknown,no
58,retired,married,unknown,no,0,no,no,cellular,20,aug,46,5,-1,0,unknown,no
34,admin.,divorced,secondary,no,25,no,no,cellular,11,jul,666,2,-1,0,unknown,no
46,management,divorced,secondary,no,0,no,no,cellular,27,aug,763,5,-1,0,unknown,yes
31,management,single,tertiary,no,98,no,no,cellular,11,aug,69,2,-1,0,unknown,no
60,blue-collar,divorced,primary,no,7601,yes,no,unknown,8,may,285,1,-1,0,unknown,no
42,management,single,tertiary,no,-56,yes,no,unknown,20,jun,126,14,-1,0,unknown,no
33,management,single,tertiary,no,201,yes,no,cellular,19,nov,171,1,183,1,failure,no
57,self-employed,single,secondary,no,3277,no,no,unknown,5,jun,127,4,-1,0,unknown,no
31,blue-collar,married,secondary,no,23,no,yes,cellular,6,feb,384,5,-1,0,unknown,no
37,blue-collar,single,secondary,no,3764,no,no,unknown,16,jun,431,1,-1,0,unknown,no
57,management,married,tertiary,no,8141,no,no,cellular,2,feb,37,1,-1,0,unknown,no
33,management,single,tertiary,no,5437,no,no,cellular,7,oct,201,1,58,3,failure,yes
39,management,married,tertiary,no,0,yes,no,cellular,14,may,11,15,261,38,failure,no
28,unemployed,single,secondary,yes,-353,yes,no,unknown,12,may,89,3,-1,0,unknown,no
33,services,married,secondary,no,7,yes,yes,cellular,18,may,55,1,-1,0,unknown,no
40,technician,married,secondary,no,-282,yes,no,unknown,6,jun,223,3,-1,0,unknown,no
31,services,married,unknown,no,-82,yes,no,cellular,31,jul,543,31,-1,0,unknown,no
29,admin.,single,secondary,no,464,no,no,cellular,10,aug,317,2,518,1,failure,yes
45,technician,married,secondary,no,1118,yes,no,telephone,22,jul,27,1,-1,0,unknown,no
39,self-employed,married,tertiary,no,5,yes,no,cellular,17,nov,118,2,131,1,other,no
48,management,married,tertiary,no,269,yes,no,cellular,15,jul,109,2,-1,0,unknown,no
79,retired,divorced,secondary,no,631,no,no,telephone,8,feb,105,2,181,1,failure,no
55,management,divorced,tertiary,no,347,yes,no,cellular,2,feb,115,1,-1,0,unknown,no
70,retired,divorced,secondary,no,4572,no,no,cellular,8,jul,173,11,162,5,failure,no
32,blue-collar,single,primary,no,180,yes,no,cellular,13,may,804,1,-1,0,unknown,no
33,management,married,tertiary,no,2907,no,no,cellular,8,aug,116,1,-1,0,unknown,no
33,management,single,primary,no,4897,yes,no,unknown,20,may,151,1,-1,0,unknown,no
31,blue-collar,divorced,primary,no,158,yes,no,unknown,28,may,157,1,-1,0,unknown,no
52,admin.,divorced,tertiary,no,0,yes,yes,cellular,27,apr,160,1,-1,0,unknown,no
46,services,divorced,secondary,no,2268,yes,no,cellular,13,may,281,3,-1,0,unknown,no
33,blue-collar,married,secondary,no,798,yes,no,cellular,12,may,337,1,-1,0,unknown,no
30,unemployed,married,tertiary,no,4696,yes,no,cellular,25,jul,172,1,-1,0,unknown,no
41,management,married,secondary,no,456,yes,no,cellular,11,aug,734,4,-1,0,unknown,yes
48,management,married,tertiary,no,161,yes,no,cellular,20,apr,207,1,-1,0,unknown,no
51,entrepreneur,married,primary,no,4711,no,no,unknown,19,jun,253,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,928,no,no,cellular,17,apr,224,3,-1,0,unknown,no
53,housemaid,married,primary,no,994,no,yes,cellular,28,jul,1339,3,-1,0,unknown,no
32,technician,single,secondary,no,0,no,no,cellular,21,aug,126,2,-1,0,unknown,no
31,management,single,tertiary,no,630,no,no,cellular,4,may,95,2,91,2,failure,no
45,blue-collar,married,primary,no,71,yes,no,unknown,16,may,355,2,-1,0,unknown,no
33,admin.,married,secondary,no,680,yes,no,cellular,6,may,265,1,-1,0,unknown,no
33,services,single,secondary,no,450,yes,no,cellular,15,may,148,2,365,2,other,no
33,management,married,tertiary,no,2173,yes,no,cellular,15,apr,871,1,-1,0,unknown,no
40,unemployed,married,secondary,no,1077,yes,yes,cellular,17,nov,148,2,-1,0,unknown,no
35,management,married,tertiary,no,1078,yes,no,cellular,31,jul,48,4,-1,0,unknown,no
54,technician,married,secondary,no,230,no,yes,cellular,21,nov,401,1,100,2,failure,no
55,blue-collar,divorced,unknown,no,103,yes,no,cellular,21,jul,769,3,-1,0,unknown,no
37,management,single,tertiary,no,600,yes,no,cellular,17,nov,116,2,196,1,failure,no
40,management,married,tertiary,no,342,yes,no,cellular,13,may,133,4,-1,0,unknown,no
38,admin.,married,secondary,no,1767,yes,no,cellular,12,nov,893,7,-1,0,unknown,yes
61,retired,married,secondary,no,86,no,no,cellular,23,oct,149,1,-1,0,unknown,yes
33,management,divorced,tertiary,no,2240,no,no,cellular,3,jun,198,1,-1,0,unknown,yes
45,technician,single,unknown,no,7108,yes,yes,unknown,30,may,1212,3,-1,0,unknown,no
38,services,single,secondary,no,91,no,no,cellular,2,mar,207,1,-1,0,unknown,yes
37,unemployed,married,tertiary,no,7620,no,no,telephone,31,aug,164,3,98,3,failure,no
36,unemployed,single,tertiary,no,1291,no,no,cellular,30,apr,195,1,86,1,success,yes
32,admin.,single,secondary,no,8619,yes,no,cellular,19,nov,267,2,-1,0,unknown,no
33,services,single,secondary,no,2881,no,no,cellular,26,may,289,1,328,1,success,yes
48,technician,married,secondary,no,545,no,no,unknown,6,jun,307,1,-1,0,unknown,no
33,technician,married,tertiary,no,565,yes,no,cellular,8,may,77,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,438,yes,no,unknown,7,may,46,3,-1,0,unknown,no
31,blue-collar,married,secondary,no,-446,no,no,unknown,3,jun,180,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,3817,yes,no,cellular,4,may,528,3,-1,0,unknown,no
46,management,married,tertiary,no,37378,yes,no,cellular,14,oct,146,1,518,1,failure,no
50,services,single,primary,no,148,yes,no,unknown,7,may,198,2,-1,0,unknown,no
26,blue-collar,married,secondary,no,697,yes,no,cellular,18,may,253,2,-1,0,unknown,no
37,technician,married,secondary,no,1,yes,no,unknown,6,may,608,1,-1,0,unknown,yes
33,management,married,tertiary,no,296,no,no,cellular,13,aug,142,4,-1,0,unknown,no
50,services,married,secondary,no,3169,no,no,cellular,13,aug,399,1,430,1,failure,yes
28,management,divorced,secondary,no,-76,no,yes,cellular,14,jul,1271,2,-1,0,unknown,no
59,management,divorced,tertiary,no,3096,no,no,cellular,26,aug,18,17,-1,0,unknown,no
22,student,single,secondary,no,722,yes,no,cellular,2,apr,108,1,-1,0,unknown,no
40,technician,married,tertiary,no,1034,yes,no,cellular,18,may,368,2,-1,0,unknown,no
52,technician,divorced,primary,no,1500,no,no,unknown,15,may,148,3,-1,0,unknown,no
44,technician,married,secondary,no,10888,yes,no,cellular,5,aug,163,1,-1,0,unknown,no
30,management,married,tertiary,no,6432,yes,no,cellular,21,nov,206,2,119,3,other,no
41,blue-collar,single,secondary,no,428,yes,no,cellular,12,may,92,1,-1,0,unknown,no
32,blue-collar,married,primary,no,274,yes,no,unknown,9,may,21,3,-1,0,unknown,no
32,admin.,married,secondary,no,269,yes,no,cellular,19,nov,236,1,-1,0,unknown,no
39,management,single,tertiary,no,26,yes,no,cellular,28,jul,110,18,-1,0,unknown,no
52,technician,married,secondary,no,3554,no,yes,cellular,8,jul,89,1,-1,0,unknown,no
34,blue-collar,married,primary,no,2490,yes,no,unknown,23,may,192,1,-1,0,unknown,no
48,technician,married,primary,no,235,no,no,cellular,9,sep,386,2,191,3,success,yes
31,technician,divorced,secondary,no,345,yes,no,cellular,5,may,318,3,-1,0,unknown,no
56,technician,married,secondary,no,6619,yes,no,telephone,4,nov,465,1,-1,0,unknown,yes
45,blue-collar,married,primary,no,658,yes,no,telephone,20,apr,406,3,270,2,failure,no
35,management,married,tertiary,no,787,no,no,cellular,20,nov,49,1,-1,0,unknown,no
49,admin.,married,secondary,no,2,no,no,cellular,29,jul,246,4,-1,0,unknown,no
25,services,single,secondary,no,7604,no,no,cellular,27,apr,107,1,-1,0,unknown,no
44,services,divorced,secondary,no,608,yes,yes,unknown,18,jun,19,30,-1,0,unknown,no
29,services,single,secondary,no,-158,yes,no,unknown,7,may,128,2,-1,0,unknown,no
43,self-employed,married,secondary,no,634,yes,no,cellular,17,nov,65,1,131,1,failure,no
25,management,married,primary,no,168,yes,no,unknown,3,jun,801,1,-1,0,unknown,yes
48,management,married,primary,no,247,yes,yes,unknown,14,may,145,1,-1,0,unknown,no
40,management,married,tertiary,no,254,no,no,cellular,19,aug,194,2,-1,0,unknown,no
28,technician,single,secondary,no,113,no,no,cellular,13,aug,204,3,105,1,failure,yes
32,management,married,tertiary,no,3,yes,no,cellular,31,jul,22,27,-1,0,unknown,no
36,management,single,tertiary,no,671,yes,no,cellular,1,sep,161,1,457,2,failure,no
35,technician,married,secondary,no,84,yes,no,cellular,21,aug,415,3,-1,0,unknown,no
39,blue-collar,married,secondary,no,263,yes,no,cellular,18,nov,365,1,-1,0,unknown,no
26,technician,single,tertiary,no,192,yes,no,unknown,15,may,477,1,-1,0,unknown,no
38,admin.,married,secondary,no,-762,no,no,unknown,29,may,165,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,-258,yes,no,cellular,9,jul,219,1,-1,0,unknown,no
37,self-employed,single,tertiary,no,3759,no,no,unknown,26,jun,650,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,521,yes,no,cellular,29,jan,246,1,226,3,failure,no
28,admin.,single,secondary,no,659,no,no,cellular,9,feb,70,2,-1,0,unknown,no
33,management,single,tertiary,no,1956,no,no,telephone,8,nov,76,1,-1,0,unknown,no
30,technician,single,tertiary,no,190,yes,no,cellular,28,jul,33,3,-1,0,unknown,no
42,management,married,secondary,no,4314,no,no,cellular,7,jul,214,1,-1,0,unknown,no
36,services,single,secondary,no,616,yes,yes,unknown,12,may,156,3,-1,0,unknown,no
29,admin.,single,secondary,no,2,no,no,cellular,4,nov,85,1,142,1,failure,no
36,management,single,tertiary,no,1379,no,no,cellular,25,may,189,1,186,1,failure,yes
40,blue-collar,married,primary,no,2133,yes,yes,cellular,6,apr,377,3,325,1,failure,no
34,blue-collar,married,secondary,no,1226,yes,no,cellular,17,apr,86,1,-1,0,unknown,no
46,blue-collar,divorced,secondary,no,2441,no,no,unknown,19,jun,217,2,-1,0,unknown,no
51,management,married,tertiary,no,2125,no,yes,cellular,7,aug,20,2,-1,0,unknown,no
46,services,married,secondary,no,4780,yes,no,unknown,2,jun,105,3,-1,0,unknown,no
25,management,single,tertiary,no,219,no,no,cellular,30,apr,458,1,-1,0,unknown,yes
51,services,married,secondary,no,260,no,no,telephone,9,jul,183,2,-1,0,unknown,no
36,technician,single,secondary,no,54,no,no,cellular,22,may,563,1,-1,0,unknown,no
28,management,married,tertiary,no,1918,no,no,cellular,18,oct,333,1,616,1,failure,no
38,management,single,tertiary,no,0,no,no,cellular,28,aug,59,12,-1,0,unknown,no
35,technician,married,secondary,no,291,no,no,unknown,23,may,100,1,-1,0,unknown,no
36,management,married,tertiary,no,393,yes,no,cellular,30,apr,555,2,-1,0,unknown,yes
22,student,single,primary,no,423,no,no,cellular,16,jul,316,1,179,10,success,yes
29,management,single,tertiary,no,92,no,no,cellular,2,mar,175,5,-1,0,unknown,yes
27,admin.,single,secondary,no,110,yes,no,unknown,28,may,135,1,-1,0,unknown,no
35,services,divorced,secondary,no,67,yes,no,cellular,5,may,192,2,-1,0,unknown,no
44,management,divorced,primary,no,641,yes,no,cellular,5,feb,79,2,269,3,other,no
40,services,married,secondary,no,683,yes,no,cellular,2,feb,299,2,-1,0,unknown,no
42,services,married,secondary,no,1048,yes,no,unknown,15,may,51,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,476,no,no,cellular,14,jul,173,6,-1,0,unknown,no
28,admin.,single,secondary,no,27,no,no,cellular,27,aug,294,1,-1,0,unknown,no
36,technician,single,tertiary,no,743,yes,no,unknown,3,jun,517,1,-1,0,unknown,no
45,technician,divorced,secondary,no,88,yes,no,cellular,22,aug,55,3,-1,0,unknown,no
57,management,married,secondary,no,3381,yes,no,unknown,15,may,75,1,-1,0,unknown,no
34,management,single,secondary,no,516,yes,no,cellular,28,jul,292,2,-1,0,unknown,no
26,admin.,married,tertiary,no,319,no,no,cellular,15,oct,88,1,-1,0,unknown,no
60,blue-collar,married,primary,no,93,no,yes,unknown,27,may,125,4,-1,0,unknown,no
40,services,married,secondary,no,1674,yes,yes,cellular,4,feb,144,1,274,2,other,no
54,management,married,unknown,no,527,yes,no,cellular,30,apr,112,1,281,3,failure,no
38,management,single,tertiary,no,38,no,no,cellular,20,aug,105,2,-1,0,unknown,no
45,housemaid,married,primary,no,7353,no,no,cellular,13,aug,536,2,-1,0,unknown,no
39,self-employed,married,primary,no,1551,no,no,telephone,8,jul,389,7,-1,0,unknown,no
35,technician,divorced,secondary,no,1085,no,no,cellular,27,aug,130,10,-1,0,unknown,no
55,blue-collar,married,primary,no,4103,no,no,cellular,19,nov,291,1,-1,0,unknown,no
54,management,divorced,secondary,no,300,yes,no,cellular,20,nov,562,2,-1,0,unknown,yes
36,management,single,tertiary,no,10773,yes,no,cellular,18,may,89,1,-1,0,unknown,no
31,management,single,secondary,no,0,no,no,cellular,18,aug,87,7,-1,0,unknown,no
32,technician,divorced,secondary,no,2870,no,no,cellular,18,aug,91,4,-1,0,unknown,no
33,unemployed,married,secondary,no,-131,yes,yes,unknown,9,may,145,2,-1,0,unknown,no
32,student,single,secondary,no,1102,no,no,telephone,8,oct,194,1,-1,0,unknown,yes
34,management,single,tertiary,no,212,no,no,cellular,25,mar,278,8,-1,0,unknown,yes
31,management,single,tertiary,no,2592,no,no,cellular,12,may,349,2,174,1,failure,no
45,entrepreneur,married,tertiary,no,3689,yes,no,cellular,7,may,397,1,169,5,failure,no
33,blue-collar,married,primary,no,2720,yes,no,unknown,26,may,147,3,-1,0,unknown,no
58,self-employed,married,tertiary,no,1636,no,no,cellular,15,apr,187,1,-1,0,unknown,no
76,retired,married,tertiary,no,0,no,no,telephone,4,feb,92,3,169,1,failure,no
58,management,divorced,tertiary,no,5701,no,no,cellular,14,aug,92,3,106,2,success,no
39,blue-collar,married,secondary,no,1044,yes,no,cellular,2,feb,158,1,-1,0,unknown,no
81,retired,divorced,primary,no,949,no,no,cellular,27,sep,188,2,280,1,other,yes
26,blue-collar,single,secondary,no,309,yes,no,unknown,13,may,210,1,-1,0,unknown,no
32,services,married,secondary,no,8043,yes,no,cellular,21,nov,202,1,-1,0,unknown,no
49,management,married,tertiary,no,1,no,no,telephone,4,may,1076,3,175,1,success,yes
37,admin.,divorced,secondary,no,506,yes,no,cellular,2,feb,446,2,273,1,failure,no
32,blue-collar,married,primary,no,225,yes,no,unknown,23,may,23,1,-1,0,unknown,no
56,self-employed,divorced,tertiary,no,966,yes,no,cellular,11,may,505,2,-1,0,unknown,no
51,management,single,tertiary,no,151,yes,no,cellular,8,sep,638,1,427,3,success,yes
27,blue-collar,married,primary,no,-443,no,yes,cellular,21,jul,93,4,-1,0,unknown,no
42,management,divorced,tertiary,no,5037,no,no,cellular,16,jul,100,6,84,14,success,no
35,management,married,tertiary,no,14,yes,yes,unknown,8,may,64,1,-1,0,unknown,no
47,admin.,married,secondary,no,769,yes,no,cellular,13,aug,151,2,-1,0,unknown,no
37,services,divorced,secondary,no,241,yes,no,cellular,14,may,189,1,371,1,failure,no
42,technician,divorced,secondary,no,-593,no,no,cellular,28,jan,69,1,-1,0,unknown,no
52,technician,married,secondary,no,2619,yes,no,cellular,18,nov,77,2,-1,0,unknown,no
32,technician,single,secondary,no,-28,no,yes,unknown,4,jul,400,1,-1,0,unknown,no
39,technician,married,secondary,no,3494,yes,no,cellular,19,nov,139,1,92,4,failure,no
31,technician,single,tertiary,no,1320,no,no,cellular,4,feb,377,1,-1,0,unknown,no
50,entrepreneur,married,tertiary,no,-52,yes,no,unknown,14,may,166,4,-1,0,unknown,no
36,self-employed,single,tertiary,no,134,no,yes,unknown,1,jun,36,1,-1,0,unknown,no
53,services,married,secondary,no,-363,yes,no,cellular,7,aug,201,2,-1,0,unknown,no
32,admin.,married,tertiary,no,118,no,no,cellular,21,nov,383,4,176,10,failure,no
31,self-employed,married,primary,no,1074,yes,no,unknown,23,may,1438,2,-1,0,unknown,no
30,blue-collar,married,primary,no,1480,yes,no,unknown,14,may,360,2,-1,0,unknown,no
58,management,single,tertiary,no,1387,yes,no,unknown,5,may,174,5,-1,0,unknown,no
41,blue-collar,married,secondary,no,-940,yes,yes,cellular,6,may,206,2,-1,0,unknown,no
37,admin.,divorced,secondary,no,295,yes,yes,cellular,19,aug,150,2,-1,0,unknown,no
40,retired,married,tertiary,no,794,no,no,unknown,9,may,138,1,-1,0,unknown,no
35,blue-collar,married,primary,yes,0,yes,no,unknown,7,may,292,1,-1,0,unknown,no
31,admin.,single,secondary,no,112,yes,no,cellular,22,jul,102,7,-1,0,unknown,no
40,self-employed,single,tertiary,no,819,no,no,cellular,30,jul,100,3,-1,0,unknown,no
45,blue-collar,married,secondary,no,105,yes,yes,unknown,13,may,119,1,-1,0,unknown,no
59,management,divorced,secondary,no,0,no,no,cellular,22,aug,125,2,-1,0,unknown,no
51,blue-collar,divorced,primary,no,155,yes,yes,cellular,9,apr,220,1,142,1,failure,no
41,management,married,tertiary,no,23,no,no,cellular,22,aug,80,2,-1,0,unknown,no
25,blue-collar,single,primary,no,6,yes,yes,unknown,27,may,174,2,-1,0,unknown,no
33,unemployed,single,tertiary,no,4874,no,no,telephone,22,feb,363,2,-1,0,unknown,no
36,management,divorced,tertiary,no,276,yes,no,cellular,22,aug,131,2,-1,0,unknown,no
56,technician,single,tertiary,no,917,no,no,unknown,9,jun,306,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,1568,yes,no,cellular,2,jun,310,1,55,6,other,yes
34,management,married,tertiary,no,606,no,no,cellular,20,apr,97,1,-1,0,unknown,yes
33,management,married,tertiary,no,7,yes,no,telephone,24,jul,780,1,-1,0,unknown,no
41,unemployed,married,primary,no,1483,yes,no,unknown,13,may,227,1,-1,0,unknown,no
30,management,single,tertiary,no,55,no,no,cellular,21,aug,132,1,-1,0,unknown,no
22,management,single,tertiary,no,760,no,no,telephone,7,dec,6,1,-1,0,unknown,no
50,blue-collar,married,primary,no,-522,yes,no,cellular,13,may,863,3,-1,0,unknown,yes
30,admin.,single,secondary,no,213,no,no,cellular,30,apr,168,1,-1,0,unknown,no
33,technician,single,tertiary,no,538,yes,no,unknown,29,may,359,2,-1,0,unknown,no
55,technician,married,secondary,no,2760,yes,no,unknown,30,may,267,14,-1,0,unknown,no
57,housemaid,married,primary,no,3570,no,no,unknown,9,jun,233,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,1334,yes,no,cellular,20,apr,234,5,-1,0,unknown,no
34,technician,single,tertiary,no,1039,no,no,cellular,11,aug,342,3,-1,0,unknown,no
24,blue-collar,married,secondary,no,951,yes,no,unknown,12,may,744,2,-1,0,unknown,no
44,unemployed,married,primary,no,1617,no,no,telephone,3,feb,56,1,-1,0,unknown,no
24,student,single,secondary,no,822,no,no,cellular,28,jul,106,2,-1,0,unknown,no
41,self-employed,married,secondary,no,305,yes,no,cellular,13,may,174,2,-1,0,unknown,no
38,management,married,tertiary,no,7255,yes,no,cellular,3,jun,78,2,44,2,failure,no
45,management,divorced,tertiary,no,0,no,no,cellular,26,aug,392,2,-1,0,unknown,no
37,management,married,tertiary,no,1170,no,yes,unknown,17,jun,153,3,-1,0,unknown,no
44,management,divorced,tertiary,no,243,no,no,cellular,21,aug,118,4,-1,0,unknown,no
41,management,married,tertiary,no,72,yes,no,unknown,7,may,764,3,-1,0,unknown,no
